,code,title
2348,WD001,Applied Computing (options)
2349,WD002,Science (options)
2350,WD003,Business
2351,WD005,Health Sciences (options)
2352,WD006,Exercise Sciences (options)
2353,WD007,Engineering (options)
2354,WD010,Electronic Engineering
2355,WD011,Mechanical Engineering
2356,WD013,Legal Studies
2357,WD018,Applied Social Care
2358,WD019,Recreation and Sport Management
2359,WD025,Construction Management and Engineering
2360,WD027,Music
2361,WD048,Business (options)
2362,WD076,Forestry
2363,WD084,Accounting
2364,WD091,Hospitality Management
2365,WD094,Architectural Technology
2366,WD096,Horticulture (Waterford - Kildalton)
2367,WD097,Horticulture (Dublin - National Botanic Gardens)
2368,WD116,General Nursing
2369,WD117,Psychiatric Nursing
2370,WD120,Intellectual Disability Nursing
2371,WD126,Agriculture
2372,WD134,International Business
2373,WD137,Design (Visual Communications)
2374,WD139,Civil Engineering
2375,WD140,Laws
2376,WD144,Architecture
2377,WD147,Pharmaceutical Science
2378,WD149,Early Childhood Studies
2379,WD150,Criminal Justice Studies
2380,WD151,Software Systems Development
2381,WD152,Visual Art
2382,WD153,Multimedia Applications Development
2383,WD155,Information Technology
2384,WD159,Business
2385,WD161,Computer Forensics and Security
2386,WD162,Quantity Surveying
2387,WD163,Psychology
2388,WD164,Food Science with Business
2389,WD172,Culinary Arts
2390,WD173,Hospitality Studies
2391,WD174,Tourism
2392,WD175,Pharmaceutical Science
2393,WD177,"Science (Mol. Biology with Biopharm.,Food Science with Business,Pharm.)"
2394,WD182,Electrical Engineering
2395,WD184,Retail Management
2396,WD186,Sports Coaching and Performance
2397,WD187,Social Science
2398,WD188,Applied Health Care
2399,WD191,Agricultural Science
2400,WD192,Social Care Practice
2401,WD193,Marketing and Digital Media
2402,WD194,Culinary Arts
2403,WD195,Architectural and Building Information Modelling Technology
2404,WD200,Arts (options)
2405,WD205,Molecular Biology with Biopharmaceutical Science
2406,WD206,Electronic Engineering
2407,WD207,Mechanical Engineering
2408,WD208,Manufacturing Engineering
2409,WD210,Software Systems Development
2410,WD211,Creative Computing
2411,WD212,Recreation and Sport Management
2412,WD230,Mechanical and Manufacturing Engineering
2413,AL801,Software Design with Virtual Reality and Gaming
2414,AL802,Software Design with Cloud Computing
2415,AL803,Software Design with Mobile Apps and Connected Devices
2416,AL805,Network Management and Cloud Infrastructure
2417,AL810,Quantity Surveying
2418,AL820,Mechanical and Polymer Engineering
2419,AL830,General Nursing
2420,AL832,Psychiatric Nursing
2421,AL836,Nutrition and Health Science
2422,AL837,Sports Science with Exercise Physiology
2423,AL838,Biotechnology
2424,AL839,Microbiology
2425,AL840,Pharmaceutical Sciences
2426,AL841,Athletic and Rehabilitation Therapy
2427,AL842,Bioveterinary Science
2428,AL843,Physical Activity and Health Science
2429,AL850,Business
2430,AL851,Business and Law
2431,AL852,Accounting (with optional placement)
2432,AL853,Accounting and Law
2433,AL855,Hospitality Management (with International placement)
2434,AL857,Digital Marketing
2435,AL860,Social Care Practice
2436,AL861,Animation and Illustration (portfolio)
2437,AL863,Graphic and Digital Design (portfolio)
2438,AL864,Early Years Care and Education
2439,AL870,Applied Psychology
2440,CW018,"Business (options, Wexford)"
2441,CW028,Early Childhood Education and Care (Wexford)
2442,CW038,"Art (portfolio, Wexford)"
2443,CW058,Tourism and Event Management (Wexford)
2444,CW068,Applied Social Studies - Professional Social Care (Wexford)
2445,CW078,Sustainable Farm Management and Agribusiness (Wexford)
2446,CW088,Visual Communications and Design (Wexford)
2447,CW108,Science (options)
2448,CW128,Brewing and Distilling
2449,CW178,Sport Science (options)
2450,CW188,Sport Rehabilitation and Athletic Therapy
2451,CW208,Computer Games Development
2452,CW238,Software Development
2453,CW248,Information Technology Management
2454,CW258,Cybercrime and IT Security
2455,CW268,Computing in Interactive Digital Art and Design
2456,CW438,Construction (options)
2457,CW468,Architectural Technology
2458,CW478,Civil Engineering
2459,CW548,Mechanical Engineering
2460,CW558,Electronic Systems
2461,CW568,Aerospace Engineering
2462,CW578,TV and Media Production
2463,CW708,Law - LLB
2464,CW728,Product Design Innovation
2465,CW748,Early Childhood Education and Care
2466,CW758,Applied Social Studies - Professional Social Care
2467,CW808,Media and Public Relations
2468,CW848,Digital Marketing with Analytics
2469,CW858,"Sports Management and Coaching (options, portfolio)"
2470,CW908,Business (options)
2471,CW938,Business with Law
2472,CW948,Accounting
2473,PC405,"Social, Political and Community Studies"
2474,PC410,Arts and Humanities (fulfils Teaching Council requirements)
2475,PC411,English and History (fulfils Teaching Council requirements)
2476,CR105,Chemical and Biopharmaceutical Engineering
2477,CR106,Software Development
2478,CR108,Mechanical Engineering
2479,CR109,Structural Engineering
2480,CR110,Automotive Business Management and Technology
2481,CR112,Creative Digital Media
2482,CR116,Computer Systems
2483,CR121,Music at CIT Cork School of Music
2484,CR125,Popular Music: Electric Bass Guitar at CIT Cork School of Music
2485,CR126,Popular Music: Drums at CIT Cork School of Music
2486,CR127,Popular Music: Electric Guitar at CIT Cork School of Music
2487,CR128,Popular Music: Keyboards at CIT Cork School of Music
2488,CR129,Popular Music: Voice at CIT Cork School of Music
2489,CR130,Musical Theatre
2490,CR150,Business Information Systems
2491,CR210,"Contemporary Applied Art (Ceramics, Glass, Textiles) at CIT Crawford"
2492,CR220,Fine Art at CIT Crawford College of Art and Design
2493,CR225,Photography with New Media
2494,CR305,Physical Sciences (Common Entry)
2495,CR310,IT Management
2496,CR320,Biomedical Science (Offered jointly by CIT and UCC)
2497,CR325,Pharmaceutical Biotechnology
2498,CR333,Nutrition and Health Science
2499,CR335,Biological Sciences (Common Entry)
2500,CR340,Analytical Chemistry with Quality Assurance
2501,CR360,Instrument Engineering
2502,CR365,Environmental Science and Sustainable Technology
2503,CR370,Agri-Biosciences
2504,CR400,Accounting
2505,CR420,Marketing
2506,CR425,International Business with Language
2507,CR500,Engineering (Common Entry)
2508,CR510,Sustainable Energy Engineering
2509,CR520,Biomedical Engineering
2510,CR560,Architectural Technology
2511,CR565,Interior Architecture
2512,CR570,Quantity Surveying
2513,CR572,Construction Management
2514,CR580,Electrical Engineering
2515,CR590,Electronic Engineering
2516,CR600,Visual Communications
2517,CR660,Tourism Management
2518,CR700,Theatre and Drama Studies at CIT Cork School of Music
2519,CK101,Arts - 3 years
2520,CK102,Social Science
2521,CK104,Arts with Music - 3 or 4 years (BMus or Chinese/European/Int`l Pathway)
2522,CK105,Film and Screen Media - 3 years or 4 years (International Pathway)
2523,CK107,Geographical and Archaeological Sciences - 3 or 4 years (Int`l Pathway)
2524,CK108,Arts International - 4 years
2525,CK109,English - 3 years or 4 years (International Pathway)
2526,CK110,World Languages
2527,CK111,Early Years and Childhood Studies
2528,CK112,Theatre and Performative Practices - 3 or 4 years (Int`l Pathway)
2529,CK113,Criminology - 3 years or 4 years (International Pathway)
2530,CK114,Social Science (Youth and Community Work) - 3 years
2531,CK115,Social Work - Mature Applicants only
2532,CK116,Sports Studies and Physical Education
2533,CK118,Digital Humanities and IT - 3 or 4 years (Work Exper. or Int`l Pathway)
2534,CK120,Applied Psychology
2535,CK121,Psychology and Computing - 3 or 4 years (Work Experience Pathway)
2536,CK122,Government and Political Science
2537,CK201,Commerce
2538,CK202,Accounting
2539,CK203,Business Information Systems
2540,CK204,Finance
2541,CK205,Commerce (International) with French
2542,CK206,Commerce (International) with German
2543,CK207,Commerce (International) with Italian
2544,CK208,Commerce (International) with Hispanic Studies
2545,CK209,Commerce (International) with Irish
2546,CK211,Commerce (International) with Chinese Studies
2547,CK212,Economics (Transformational Learning) - 3 or 4 years (Int`l Pathway)
2548,CK301,Law (Pathways) -  3 or 4 years
2549,CK302,Law and French
2550,CK304,Law and Irish
2551,CK307,Law and Business
2552,CK401,Computer Science
2553,CK402,Biological and Chemical Sciences
2554,CK404,"Biological, Earth and Environmental Sciences"
2555,CK405,Genetics
2556,CK406,Chemical Sciences
2557,CK407,Mathematical Sciences
2558,CK408,Physics and Astrophysics
2559,CK409,Industrial Physics (offered jointly by UCC and CIT)
2560,CK411,Data Science and Analytics
2561,CK412,Agricultural Science
2562,CK502,Food Marketing and Entrepreneurship
2563,CK504,Nutritional Sciences
2564,CK505,Food Science
2565,CK506,International Development and Food Policy
2566,CK600,Engineering
2567,CK606,Architecture (offered jointly by UCC and CIT)
2568,CK701,Medicine (Undergraduate Entry - HPAT required)
2569,CK702,Dentistry
2570,CK703,Pharmacy
2571,CK704,Occupational Therapy
2572,CK705,Speech and Language Therapy
2573,CK706,Public Health Sciences
2574,CK707,Medical and Health Sciences
2575,CK710,General Nursing
2576,CK712,Children`s and General Nursing (Integrated)
2577,CK720,Mental Health Nursing
2578,CK730,Intellectual Disability Nursing
2579,CK740,Midwifery
2580,CK791,Medicine  - Graduate Entry (GAMSAT required)
2581,AC120,International Business
2582,AC137,Liberal Arts
2583,CT125,Information Technology
2584,CM001,Education - Primary Teaching
2585,CM002,Education - Primary Teaching - Gaeltacht Applicants
2586,CM003,Oideachas - Bunmhúinteoireacht Trí Mheán na Gaeilge
2587,CM004,Oideachas - Bunmhúinteoireacht Trí Mheán na Gaeilge (daltaí Gaeltachta)
2588,CM010,Education Studies
2589,CM020,Early Childhood Education
2590,DB500,Computing
2591,DB501,Computing (Cloud Computing)
2592,DB502,Computing (Data Analytics and Big Data)
2593,DB503,Computing (Software Development)
2594,DB504,Computing (Web and Mobile Technology)
2595,DB510,Audio Production and Music Project Management
2596,DB512,Business Studies
2597,DB514,Business Studies (Law)
2598,DB515,Business Studies (Human Resource Management)
2599,DB516,Financial Services
2600,DB517,Event Management
2601,DB518,Marketing (Digital Media)
2602,DB521,Accounting and Finance
2603,DB524,Business Information Systems
2604,DB525,Marketing (Digital Media and Cloud Computing)
2605,DB526,Business Information Systems (Cloud Computing)
2606,DB527,Applied Social Care
2607,DB531,Marketing
2608,DB562,Psychology
2609,DB566,Social Science
2610,DB567,Film
2611,DB568,Law
2612,DB569,Business (Psychology)
2613,DC001,Education - Early Childhood Education
2614,DC002,Education - Primary Teaching
2615,DC003,Education - Primary Teaching - Gaeltacht Applicants
2616,DC004,Education - Primary Teaching (Church of Ireland Centre formerly CICE)
2617,DC005,Education - Primary Teaching - Irish Sign Language
2618,DC009,Arts (Joint Honours) - Humanities
2619,DC010,Post Primary Teacher Education - Religious Education and English
2620,DC011,Post Primary Teacher Education - Religious Education and History
2621,DC012,Post Primary Teacher Education - Religious Education and Music
2622,DC013,Post Primary Teacher Ed - Gaeilge with French/German/Spanish
2623,DC014,BA in Jazz and Contemporary Music Performance
2624,DC110,Business Studies International
2625,DC111,Business Studies
2626,DC112,Global Business (France)
2627,DC113,Global Business (Germany)
2628,DC114,Global Business (Spain)
2629,DC115,Accounting and Finance
2630,DC116,Global Business (USA)
2631,DC117,Aviation Management / Aviation Management with Pilot Studies
2632,DC118,Gnó agus Gaeilge / Business and Irish
2633,DC119,Global Business (Canada)
2634,DC120,Enterprise Computing
2635,DC121,Computer Applications
2636,DC123,Data Science
2637,DC126,Actuarial Mathematics
2638,DC127,Common Entry into Actuarial and Financial Mathematics
2639,DC131,Communication Studies
2640,DC132,Journalism
2641,DC133,Multimedia
2642,DC155,Applied Language and Translation Studies
2643,DC161,Analytical Science
2644,DC162,Chemical and Pharmaceutical Sciences
2645,DC166,Environmental Science and Technology
2646,DC167,Physics with Astronomy
2647,DC168,Genetics and Cell Biology
2648,DC171,Applied Physics
2649,DC173,Physics with Biomedical Sciences
2650,DC181,Biotechnology
2651,DC190,Electronic and Computer Engineering (with choice of four majors)
2652,DC193,Mechatronic Engineering
2653,DC195,Mechanical and Manufacturing Engineering
2654,DC197,Biomedical Engineering
2655,DC200,Common Entry into Engineering (Undenominated Entry)
2656,DC201,Common Entry into Science (Undenominated Entry)
2657,DC202,Sport Science and Health
2658,DC203,Science Education
2659,DC204,Athletic Therapy and Training
2660,DC205,Physical Education with Biology
2661,DC206,Physical Education with Mathematics
2662,DC208,Psychology
2663,DC209,Health and Society
2664,DC215,General Nursing
2665,DC216,Mental Health Nursing
2666,DC217,Intellectual Disability Nursing
2667,DC218,Children's and General Nursing (Integrated)
2668,DC230,"Economics, Politics and Law"
2669,DC231,International Relations
2670,DC232,Law and Society (BCL)
2671,DC235,Education and Training - Daytime Delivery Mode (full-time)
2672,DC238,Social Sciences and Cultural Innovation
2673,DC240,"Marketing, Innovation and Technology"
2674,DC291,Arts (Joint Honours) - Media Studies
2675,DC292,Arts (Joint Honours) - Law
2676,DC293,Arts (Joint Honours) - International Languages
2677,DC295,Arts (Joint Honours) - Politics
2678,DT001,Product Design
2679,DT028,Transport Operations and Technology
2680,DT035,Electrical Services and Energy Management
2681,DT066,Engineering (General Entry)
2682,DT101,Architecture (test and interview)
2683,DT106,Planning and Environmental Management
2684,DT110,Property Economics (Valuation Surveying)
2685,DT111,Quantity Surveying and Construction Economics
2686,DT112,Geographic Science
2687,DT117,Construction Management
2688,DT175,Architectural Technology
2689,DT201,Science (General Entry)
2690,DT203,Analytical Chemistry (Environmental Forensic and Pharmaceutical)
2691,DT204,Biomedical Science
2692,DT205,Mathematical Sciences
2693,DT206,Biomedical and Molecular Diagnostics
2694,DT211,Computer Science (Infrastructure)
2695,DT220,Industrial Mathematics
2696,DT221,Physics with Energy and Environment
2697,DT222,Physics Technology
2698,DT223,Human Nutrition and Dietetics
2699,DT224,Optometry
2700,DT225,Public Health Nutrition
2701,DT227,Science with Nanotechnology
2702,DT228,Computer Science
2703,DT229,Clinical Measurement Science
2704,DT235,Physics with Medical Physics and Bioengineering
2705,DT282,Computer Science (International)
2706,DT299,Chemical Sciences with Medicinal Chemistry
2707,DT302,Business Analytics
2708,DT304,E-Commerce in Retailing
2709,DT321,Business and Law
2710,DT341,Marketing
2711,DT343,Retail and Services Management
2712,DT354,Business Computing
2713,DT358,Logistics and Supply Chain Management
2714,DT365,Business and Management
2715,DT366,Accounting and Finance
2716,DT398,Human Resource Management
2717,DT399,Economics and Finance
2718,DT401,International Hospitality Management
2719,DT405,Culinary Science
2720,DT407,Culinary Arts
2721,DT412,Tourism Marketing
2722,DT413,Event Management
2723,DT416,Culinary Entrepreneurship
2724,DT420,Nutraceuticals in Health and Nutrition
2725,DT421,Food Innovation
2726,DT422,Pharmaceutical Healthcare
2727,DT491,Environmental Health
2728,DT501,Music
2729,DT504,Film and Broadcasting
2730,DT506,Commercial Modern Music
2731,DT508,Game Design
2732,DT517,Languages and English Studies
2733,DT518,Languages and International Tourism
2734,DT529,Drama (Performance)
2735,DT532,Law (LL.B.)
2736,DT533,Contemporary Visual Culture
2737,DT544,Interior Design
2738,DT545,Design - Visual Communication
2739,DT546,Fine Art
2740,DT555,International Business and Languages
2741,DT559,Photography
2742,DT571,Social Care
2743,DT572,Early Childhood Education
2744,DT582,Journalism
2745,DT596,Print Media Technology and Management
2746,DT597,Creative and Cultural Industries
2747,DL821,"English, Media and Cultural Studies"
2748,DL822,Arts Management
2749,DL823,Business Studies - Entrepreneurship and Management
2750,DL825,Applied Psychology
2751,DL826,Visual Communication Design
2752,DL827,Art
2753,DL828,"3D Design, Modelmaking and Digital Art"
2754,DL829,Design for Stage and Screen (Costume Design)
2755,DL830,Design for Stage and Screen (Makeup Design)
2756,DL831,Design for Stage and Screen (Production Design)
2757,DL832,Animation
2758,DL833,Photography
2759,DL834,Film and Television Production
2760,DL835,Creative Media Technologies
2761,DL836,Creative Computing
2762,DL837,New Media Studies
2763,DL838,Creative Music Production
2764,GC200,Business Studies (Cork)
2765,GC201,Accounting and Finance (Cork)
2766,GC230,Computing Science (Cork)
2767,GC300,Business Studies (Limerick)
2768,GC301,Accounting and Finance
2769,GC302,"Business Studies - (HRM, Limerick)"
2770,GC305,International Hospitality Management (Limerick)
2771,GC400,Business Studies (Dublin)
2772,GC401,Accounting and Finance (Dublin)
2773,GC402,"Business Studies (HRM, Dublin)"
2774,GC403,Law (Dublin)
2775,GC405,International Hospitality Management (Dublin)
2776,GC407,"Business Studies (Marketing, Dublin)"
2777,GC430,Computing Science (Dublin)
2778,GC450,Journalism and Visual Media (Dublin)
2779,GC462,Design Communication (Dublin)
2780,GC489,Interior Architecture (Dublin)
2781,GC494,Fashion Design (Dublin)
2782,ID001,Accounting and Finance
2783,ID002,Business Studies
2784,ID003,Business Studies with Chinese
2785,BN101,Business
2786,BN103,Business and Information Technology
2787,BN104,Computing (Information Technology)
2788,BN107,Applied Social Studies in Social Care
2789,BN108,Engineering (Common Entry with Award options)
2790,BN109,Business (Common Entry with Award options)
2791,BN110,International Business
2792,BN111,Sports Management and Coaching
2793,BN112,Creative Digital Media
2794,BN113,Horticulture
2795,BN114,Accounting and Finance
2796,BN115,Community and Youth Development
2797,BN117,Computer Engineering in Mobile Systems
2798,BN118,Early Childhood Care and Education
2799,BN119,Digital Marketing
2800,BN120,Digital Forensics and Cyber Security
2801,BN121,Mechatronic Engineering
2802,BN123,"Design,Technology and Innovation"
2803,TA022,Creative Digital Media
2804,TA023,Advertising and Marketing Communications
2805,TA024,Early Childhood Care and Education
2806,TA025,Social Care Practice
2807,TA026,International Hospitality and Tourism Management
2808,TA027,Botanical Cuisine
2809,TA028,Digital Marketing Technologies
2810,TA121,Accounting and Finance
2811,TA122,Management
2812,TA123,Marketing Management
2813,TA125,International Business
2814,TA221,Electronic Engineering
2815,TA222,Mechanical Engineering
2816,TA223,Sustainable Energy Engineering
2817,TA224,Biomedical Design
2818,TA225,Automation Engineering
2819,TA226,Engineering Software
2820,TA321,Pharmaceutical Science
2821,TA322,Computing
2822,TA323,Computing with IT Management
2823,TA326,DNA and Forensic Analysis
2824,TA327,Sports Science and Health
2825,TA328,Computing with Language (French/German/Spanish)
2826,TA329,Computing with Data Analytics
2827,AD101,First Year Art & Design (Common Entry)
2828,AD102,Graphic Design and Moving Image Design
2829,AD103,Textile & Surface Design and Jewellery & Objects
2830,AD202,Education & Design or Fine Art (Second Level Teaching)
2831,AD204,Fine Art
2832,AD211,Fashion Design
2833,AD212,Product Design
2834,AD215,Visual Culture
2835,AD217,Illustration
2836,AD222,Interaction Design
2837,NC003,Computing (Degree Award options)
2838,NC005,Human Resource Management
2839,NC009,Business
2840,NC010,Psychology
2841,NC020,Marketing Practice
2842,NC022,Accounting and Finance
2843,NC023,Technology Management (with specialisations)
2844,NC025,Data Science
2845,RC001,Medicine - Undergraduate Entry (HPAT required)
2846,RC004,Physiotherapy
2847,RC005,Pharmacy
2848,RC101,Medicine - Graduate Entry (GAMSAT required)
2849,TR002,Music
2850,TR003,History
2851,TR004,Law
2852,TR005,Philosophy
2853,TR006,Psychology
2854,TR007,Clinical Speech and Language Studies
2855,TR009,Music Education
2856,TR012,History and Political Science
2857,TR015,"Philosophy, Political Science, Economics and Sociology"
2858,TR016,Deaf Studies
2859,TR017,Law and Business
2860,TR018,Law and French
2861,TR019,Law and German
2862,TR020,Law and Political Science
2863,TR021,"Classics, Ancient History and Archaeology"
2864,TR022,Early and Modern Irish
2865,TR023,English Studies
2866,TR024,European Studies
2867,TR025,Drama and Theatre Studies
2868,TR028,Ancient and Medieval History and Culture
2869,TR029,Political Science and Geography
2870,TR031,Mathematics
2871,TR032,Engineering
2872,TR033,Computer Science
2873,TR034,Management Science and Information Systems Studies
2874,TR035,Theoretical Physics
2875,TR038,Engineering with Management
2876,TR039,Computer Science and Language
2877,TR040,Middle Eastern and European Languages and Cultures
2878,TR041,Religion
2879,TR051,Medicine (HPAT required)
2880,TR052,Dental Science
2881,TR053,Physiotherapy
2882,TR054,Occupational Therapy
2883,TR055,Radiation Therapy
2884,TR056,Human Health and Disease
2885,TR060,Biological and Biomedical Sciences
2886,TR061,Chemical Sciences
2887,TR062,Geography and Geoscience
2888,TR063,Physical Sciences
2889,TR072,Pharmacy
2890,TR080,Global Business
2891,TR081,"Business, Economic and Social Studies (BESS)"
2892,TR082,Computer Science and Business
2893,TR083,Sociology and Social Policy
2894,TR084,Social Studies (Social Work)
2895,TR085,Business Studies and French
2896,TR086,Business Studies and German
2897,TR087,Business Studies and Russian
2898,TR089,Business Studies and Polish
2899,TR090,Business Studies and Spanish
2900,TR091,General Nursing (Meath and St James`s)
2901,TR093,General Nursing (Adelaide School of Nursing)
2902,TR095,Mental Health Nursing
2903,TR097,Intellectual Disability Nursing
2904,TR911,Children`s and General Nursing (Integrated)
2905,TR913,Midwifery
2906,DN100,Architecture
2907,DN120,Landscape Architecture
2908,DN130,City Planning and Environmental Policy
2909,DN150,Engineering (Common Entry)
2910,DN200,Science (options)
2911,DN201,Computer Science (Common Entry)
2912,DN230,Actuarial and Financial Studies
2913,DN250,Agricultural Science (options)
2914,DN252,Dairy Business
2915,DN253,Agri - Environmental Sciences
2916,DN261,Food Science
2917,DN262,Human Nutrition
2918,DN271,Forestry
2919,DN272,"Horticulture, Landscape and Sportsturf Management"
2920,DN300,Veterinary Medicine - Undergraduate Entry
2921,DN301,Veterinary Medicine - Graduate Entry
2922,DN310,Veterinary Nursing
2923,DN400,Medicine - Undergraduate Entry (HPAT required)
2924,DN401,Medicine - Graduate Entry (GAMSAT required)
2925,DN410,Radiography
2926,DN411,Radiography - Graduate Entry
2927,DN420,Physiotherapy
2928,DN425,Health and Performance Science
2929,DN430,Sport and Exercise Management
2930,DN440,"Biomedical, Health and Life Sciences"
2931,DN450,General Nursing
2932,DN451,Children`s and General Nursing (Integrated)
2933,DN452,Midwifery
2934,DN453,Mental Health Nursing
2935,DN520,Arts (Two Subjects)
2936,DN530,Humanities (options)
2937,DN541,Modern Languages (options)
2938,DN600,Law (options)
2939,DN610,Business and Law
2940,DN650,Commerce
2941,DN660,Commerce International (options)
2942,DN670,Economics and Finance
2943,DN700,Social Sciences (options)
2944,DN710,Economics
2945,DN720,Psychology
2946,DN750,Social Policy and Sociology
2947,DK810,Accounting and Finance
2948,DK816,Business Studies
2949,DK820,Computing in Games Development
2950,DK821,Computing in Software Development
2951,DK830,Building Surveying
2952,DK831,Architectural Technology
2953,DK832,Construction Management
2954,DK843,Engineering (Common Entry)
2955,DK860,Music
2956,DK861,Arts
2957,DK862,Social Care
2958,DK863,Creative Media
2959,DK864,Film and Television Production
2960,DK865,Audio and Music Production
2961,DK870,General Nursing
2962,DK872,Intellectual Disability Nursing
2963,DK874,Mental Health Nursing
2964,DK876,Early Childhood Studies
2965,DK877,Midwifery
2966,DK880,Health and Physical Activity
2967,DK882,Agriculture (Award options)
2968,DK883,Science (Award options)
2969,GA181,Accounting
2970,GA182,Business
2971,GA183,Business Information Systems
2972,GA184,Marketing and Sales
2973,GA185,Finance and Economics
2974,GA186,Business with Entrepreneurship
2975,GA187,Rural Enterprise and Agri-Business (Mountbellew Campus)
2976,GA281,Film and Documentary
2977,GA282,Heritage Studies
2978,GA283,Contemporary Art
2979,GA284,Design
2980,GA380,International Hotel Management
2981,GA381,International Tourism Management
2982,GA382,Culinary and Gastronomic Science
2983,GA384,Event Management with Public Relations
2984,GA385,Retail Management
2985,GA480,Construction Management
2986,GA482,Quantity Surveying and Construction Economics
2987,GA483,Architectural Technology
2988,GA484,Civil Engineering
2989,GA580,Software and Electronic Engineering
2990,GA680,Mechanical Engineering
2991,GA681,Energy Engineering
2992,GA682,Biomedical Engineering
2993,GA683,Agricultural Engineering
2994,GA684,Engineering (Common entry to Agri/Biomed/Energy/Mech Eng)
2995,GA780,Applied Freshwater and Marine Biology
2996,GA781,Applied Biology and Biopharmaceutical Science
2997,GA782,Chemical and Pharmaceutical Science
2998,GA783,Physics and Instrumentation
2999,GA784,Science (Undenominated)
3000,GA785,Medical Science
3001,GA786,Forensic Science and Analysis
3002,GA787,Computing in Software Development
3003,GA788,Computing and Digital Media
3004,GA789,Agriculture and Environmental Management (Mountbellew Campus)
3005,GA790,Sport and Exercise Science
3006,GA791,Public Health Nutrition
3007,GA880,General Nursing - Mayo Campus
3008,GA882,Psychiatric Nursing - Mayo Campus
3009,GA885,Outdoor Education - Mayo Campus
3010,GA887,History and Geography - Mayo Campus
3011,GA889,Applied Social Care - Mayo Campus
3012,GA890,Early Childhood Care and Education - Mayo Campus
3013,GA980,Education (Design Graphics and Construction) - Letterfrack Campus
3014,GA981,Furniture Design and Manufacture - Letterfrack Campus
3015,GA982,Furniture and Wood Technology - Letterfrack Campus
3016,GY101,Arts (Joint-Honours)
3017,GY104,Arts (Psychology)
3018,GY105,Arts (History)
3019,GY107,Na Dána (Gaeilge agus Léann an Aistriúcháin)
3020,GY109,Arts (Mathematics and Education)
3021,GY110,Arts with Children's Studies
3022,GY111,Arts with Creative Writing
3023,GY112,Arts with Film Studies
3024,GY113,Arts with Human Rights
3025,GY115,Arts with Performing Arts Studies
3026,GY118,"Arts (Drama, Theatre and Performance Studies)"
3027,GY119,Journalism
3028,GY120,"Arts (Child, Youth and Family: Policy and Practice)"
3029,GY121,Arts (Children's Studies)
3030,GY122,Na Dána (Cumarsáid agus Gaeilge) 
3031,GY123,BSc (Applied Social Sciences)
3032,GY124,Arts (Arts with Data Science)
3033,GY125,Arts (Digital Arts and Technology)
3034,GY126,Arts (English and Media Studies)
3035,GY127,Arts (Film and Digital Media)
3036,GY128,Arts (Global Languages)
3037,GY129,Arts (International)
3038,GY130,Arts (Music)
3039,GY131,Arts (History and Globalisation Studies)
3040,GY132,"Government (Politics, Economics and Law)"
3041,GY133,Education (Computer Science and Mathematical  Studies)
3042,GY201,Commerce
3043,GY202,Commerce (International) with French
3044,GY203,Commerce (International) with German
3045,GY204,Commerce (International) with Spanish
3046,GY206,Business Information Systems (Work Placement & Optional Int`l Study)
3047,GY207,Commerce (Accounting) including optional Global Experience year
3048,GY208,Commerce (Gaeilge)
3049,GY209,Commerce (Global Experience)
3050,GY250,Law & Business
3051,GY251,Law
3052,GY252,Law & Human Rights
3053,GY261,"Business Studies (International Hotel Management, Shannon)"
3054,GY262,"Commerce (International Hotel Management, Shannon)"
3055,GY301,Science
3056,GY303,Biomedical Science
3057,GY304,Biotechnology
3058,GY308,Environmental Science
3059,GY309,Financial Mathematics and Economics
3060,GY310,Marine Science
3061,GY313,Environmental Health and Safety
3062,GY314,Earth and Ocean Sciences
3063,GY318,Biopharmaceutical Chemistry
3064,GY319,Mathematical Science
3065,GY320,"Physics (Degree options: Applied,Astrophysics,Biomedical,Theoretical)"
3066,GY350,Computer Science and Information Technology
3067,GY401,Engineering (Undenominated)
3068,GY402,Civil Engineering
3069,GY405,Mechanical Engineering
3070,GY406,Electronic and Computer Engineering
3071,GY408,Biomedical Engineering
3072,GY410,Project and Construction Management
3073,GY413,Energy Systems Engineering
3074,GY414,Electrical and Electronic Engineering
3075,GY501,"Medicine (five year/six year course, HPAT required)"
3076,GY502,Occupational Therapy
3077,GY503,Speech and Language Therapy
3078,GY504,Podiatric Medicine
3079,GY515,General Nursing (Galway and Portiuncula)
3080,GY516,Mental Health Nursing
3081,GY517,Midwifery
3082,LY108,Business - Accounting
3083,LY118,Business
3084,LY208,Law
3085,LY218,Business - with Spanish/Irish options
3086,LY228,Sports and Exercise (Common Entry)
3087,LY408,Design (Common Entry)
3088,LY508,Fire Safety Engineering
3089,LY518,Quantity Surveying
3090,LY528,Construction Management
3091,LY608,Mechanical Engineering
3092,LY618,Electronics and Embedded Systems
3093,LY708,Applied Computing
3094,LY818,Science (Common Entry)
3095,LY828,Agriculture (Common Entry)
3096,LY908,General Nursing
3097,LY918,Psychiatric Nursing
3098,LY928,Intellectual Disability Nursing
3099,LY968,"Early Childhood Care, Health and Education"
3100,LY978,Health & Social Care (Common Entry)
3101,MI001,Contemporary & Applied Theatre Studies
3102,MI002,Arts (offered in conjunction with the University of Limerick)
3103,MI005,Education - Primary Teaching
3104,MI006,Education - Primary Teaching (Gaeltacht Applicants)
3105,MI007,Early Childhood Care and Education
3106,MI008,Education and Psychology - Primary Teaching
3107,MI009,"Education, Business Studies and Accounting (Thurles Campus)"
