,code,title
2342,GC462,Design Communication (Dublin)
2343,GC489,Interior Architecture (Dublin)
2344,GC494,Fashion Design (Dublin)
2345,ID001,Accounting and Finance
2346,ID002,Business Studies
2347,ID003,Business Studies with Chinese
2348,BN101,Business
2349,BN103,Business and Information Technology
2350,BN104,Computing (Information Technology)
2351,BN107,Applied Social Studies in Social Care
2352,BN108,Engineering (Common Entry with Award options)
2353,BN109,Business (Common Entry with Award options)
2354,BN110,International Business
2355,BN111,Sports Management and Coaching
2356,BN112,Creative Digital Media
2357,BN113,Horticulture
2358,BN114,Accounting and Finance
2359,BN115,Community and Youth Development
2360,BN117,Computer Engineering in Mobile Systems
2361,BN118,Early Childhood Care and Education
2362,BN119,Digital Marketing
2363,BN120,Digital Forensics and Cyber Security
2364,BN121,Mechatronic Engineering
2365,BN123,"Design,Technology and Innovation"
2366,TA022,Creative Digital Media
2367,TA023,Advertising and Marketing Communications
2368,TA024,Early Childhood Care and Education
2369,TA025,Social Care Practice
2370,TA026,International Hospitality and Tourism Management
2371,TA027,Botanical Cuisine
2372,TA028,Digital Marketing Technologies
2373,TA121,Accounting and Finance
2374,TA122,Management
2375,TA123,Marketing Management
2376,TA125,International Business
2377,TA221,Electronic Engineering
2378,TA222,Mechanical Engineering
2379,TA223,Sustainable Energy Engineering
2380,TA224,Biomedical Design
2381,TA225,Automation Engineering
2382,TA226,Engineering Software
2383,TA321,Pharmaceutical Science
2384,TA322,Computing
2385,TA323,Computing with IT Management
2386,TA326,DNA and Forensic Analysis
2387,TA327,Sports Science and Health
2388,TA328,Computing with Language (French/German/Spanish)
2389,TA329,Computing with Data Analytics
2390,AD101,First Year Art & Design (Common Entry)
2391,AD102,Graphic Design and Moving Image Design
2392,AD103,Textile & Surface Design and Jewellery & Objects
2393,AD202,Education & Design or Fine Art (Second Level Teaching)
2394,AD204,Fine Art
2395,AD211,Fashion Design
2396,AD212,Product Design
2397,AD215,Visual Culture
2398,AD217,Illustration
2399,AD222,Interaction Design
2400,NC003,Computing (Degree Award options)
2401,NC005,Human Resource Management
2402,NC009,Business
2403,NC010,Psychology
2404,NC020,Marketing Practice
2405,NC022,Accounting and Finance
2406,NC023,Technology Management (with specialisations)
2407,NC025,Data Science
2408,RC001,Medicine - Undergraduate Entry (HPAT required)
2409,RC004,Physiotherapy
2410,RC005,Pharmacy
2411,RC101,Medicine - Graduate Entry (GAMSAT required)
2412,TR002,Music
2413,TR003,History
2414,TR004,Law
2415,TR005,Philosophy
2416,TR006,Psychology
2417,TR007,Clinical Speech and Language Studies
2418,TR009,Music Education
2419,TR012,History and Political Science
2420,TR015,"Philosophy, Political Science, Economics and Sociology"
2421,TR016,Deaf Studies
2422,TR017,Law and Business
2423,TR018,Law and French
2424,TR019,Law and German
2425,TR020,Law and Political Science
2426,TR021,"Classics, Ancient History and Archaeology"
2427,TR022,Early and Modern Irish
2428,TR023,English Studies
2429,TR024,European Studies
2430,TR025,Drama and Theatre Studies
2431,TR028,Ancient and Medieval History and Culture
2432,TR029,Political Science and Geography
2433,TR031,Mathematics
2434,TR032,Engineering
2435,TR033,Computer Science
2436,TR034,Management Science and Information Systems Studies
2437,TR035,Theoretical Physics
2438,TR038,Engineering with Management
2439,TR039,Computer Science and Language
2440,TR040,Middle Eastern and European Languages and Cultures
2441,TR041,Religion
2442,TR051,Medicine (HPAT required)
2443,TR052,Dental Science
2444,TR053,Physiotherapy
2445,TR054,Occupational Therapy
2446,TR055,Radiation Therapy
2447,TR056,Human Health and Disease
2448,TR060,Biological and Biomedical Sciences
2449,TR061,Chemical Sciences
2450,TR062,Geography and Geoscience
2451,TR063,Physical Sciences
2452,TR072,Pharmacy
2453,TR080,Global Business
2454,TR081,"Business, Economic and Social Studies (BESS)"
2455,TR082,Computer Science and Business
2456,TR083,Sociology and Social Policy
2457,TR084,Social Studies (Social Work)
2458,TR085,Business Studies and French
2459,TR086,Business Studies and German
2460,TR087,Business Studies and Russian
2461,TR089,Business Studies and Polish
2462,TR090,Business Studies and Spanish
2463,TR091,General Nursing (Meath and St James`s)
2464,TR093,General Nursing (Adelaide School of Nursing)
2465,TR095,Mental Health Nursing
2466,TR097,Intellectual Disability Nursing
2467,TR911,Children`s and General Nursing (Integrated)
2468,TR913,Midwifery
2469,DN100,Architecture
2470,DN120,Landscape Architecture
2471,DN130,City Planning and Environmental Policy
2472,DN150,Engineering (Common Entry)
2473,DN200,Science (options)
2474,DN201,Computer Science (Common Entry)
2475,DN230,Actuarial and Financial Studies
2476,DN250,Agricultural Science (options)
2477,DN252,Dairy Business
2478,DN253,Agri - Environmental Sciences
2479,DN261,Food Science
2480,DN262,Human Nutrition
2481,DN271,Forestry
2482,DN272,"Horticulture, Landscape and Sportsturf Management"
2483,DN300,Veterinary Medicine - Undergraduate Entry
2484,DN301,Veterinary Medicine - Graduate Entry
2485,DN310,Veterinary Nursing
2486,DN400,Medicine - Undergraduate Entry (HPAT required)
2487,DN401,Medicine - Graduate Entry (GAMSAT required)
2488,DN410,Radiography
2489,DN411,Radiography - Graduate Entry
2490,DN420,Physiotherapy
2491,DN425,Health and Performance Science
2492,DN430,Sport and Exercise Management
2493,DN440,"Biomedical, Health and Life Sciences"
2494,DN450,General Nursing
2495,DN451,Children`s and General Nursing (Integrated)
2496,DN452,Midwifery
2497,DN453,Mental Health Nursing
2498,DN520,Arts (Two Subjects)
2499,DN530,Humanities (options)
2500,DN541,Modern Languages (options)
2501,DN600,Law (options)
2502,DN610,Business and Law
2503,DN650,Commerce
2504,DN660,Commerce International (options)
2505,DN670,Economics and Finance
2506,DN700,Social Sciences (options)
2507,DN710,Economics
2508,DN720,Psychology
2509,DN750,Social Policy and Sociology
2510,DK810,Accounting and Finance
2511,DK816,Business Studies
2512,DK820,Computing in Games Development
2513,DK821,Computing in Software Development
2514,DK830,Building Surveying
2515,DK831,Architectural Technology
2516,DK832,Construction Management
2517,DK843,Engineering (Common Entry)
2518,DK860,Music
2519,DK861,Arts
2520,DK862,Social Care
2521,DK863,Creative Media
2522,DK864,Film and Television Production
2523,DK865,Audio and Music Production
2524,DK870,General Nursing
2525,DK872,Intellectual Disability Nursing
2526,DK874,Mental Health Nursing
2527,DK876,Early Childhood Studies
2528,DK877,Midwifery
2529,DK880,Health and Physical Activity
2530,DK882,Agriculture (Award options)
2531,DK883,Science (Award options)
2532,GA181,Accounting
2533,GA182,Business
2534,GA183,Business Information Systems
2535,GA184,Marketing and Sales
2536,GA185,Finance and Economics
2537,GA186,Business with Entrepreneurship
2538,GA187,Rural Enterprise and Agri-Business (Mountbellew Campus)
2539,GA281,Film and Documentary
2540,GA282,Heritage Studies
2541,GA283,Contemporary Art
2542,GA284,Design
2543,GA380,International Hotel Management
2544,GA381,International Tourism Management
2545,GA382,Culinary and Gastronomic Science
2546,GA384,Event Management with Public Relations
2547,GA385,Retail Management
2548,GA480,Construction Management
2549,GA482,Quantity Surveying and Construction Economics
2550,GA483,Architectural Technology
2551,GA484,Civil Engineering
2552,GA580,Software and Electronic Engineering
2553,GA680,Mechanical Engineering
2554,GA681,Energy Engineering
2555,GA682,Biomedical Engineering
2556,GA683,Agricultural Engineering
2557,GA684,Engineering (Common entry to Agri/Biomed/Energy/Mech Eng)
2558,GA780,Applied Freshwater and Marine Biology
2559,GA781,Applied Biology and Biopharmaceutical Science
2560,GA782,Chemical and Pharmaceutical Science
2561,GA783,Physics and Instrumentation
2562,GA784,Science (Undenominated)
2563,GA785,Medical Science
2564,GA786,Forensic Science and Analysis
2565,GA787,Computing in Software Development
2566,GA788,Computing and Digital Media
2567,GA789,Agriculture and Environmental Management (Mountbellew Campus)
2568,GA790,Sport and Exercise Science
2569,GA791,Public Health Nutrition
2570,GA880,General Nursing - Mayo Campus
2571,GA882,Psychiatric Nursing - Mayo Campus
2572,GA885,Outdoor Education - Mayo Campus
2573,GA887,History and Geography - Mayo Campus
2574,GA889,Applied Social Care - Mayo Campus
2575,GA890,Early Childhood Care and Education - Mayo Campus
2576,GA980,Education (Design Graphics and Construction) - Letterfrack Campus
2577,GA981,Furniture Design and Manufacture - Letterfrack Campus
2578,GA982,Furniture and Wood Technology - Letterfrack Campus
2579,GY101,Arts (Joint-Honours)
2580,GY104,Arts (Psychology)
2581,GY105,Arts (History)
2582,GY107,Na Dána (Gaeilge agus Léann an Aistriúcháin)
2583,GY109,Arts (Mathematics and Education)
2584,GY110,Arts with Children's Studies
2585,GY111,Arts with Creative Writing
2586,GY112,Arts with Film Studies
2587,GY113,Arts with Human Rights
2588,GY115,Arts with Performing Arts Studies
2589,GY118,"Arts (Drama, Theatre and Performance Studies)"
2590,GY119,Journalism
2591,GY120,"Arts (Child, Youth and Family: Policy and Practice)"
2592,GY121,Arts (Children's Studies)
2593,GY122,Na Dána (Cumarsáid agus Gaeilge) 
2594,GY123,BSc (Applied Social Sciences)
2595,GY124,Arts (Arts with Data Science)
2596,GY125,Arts (Digital Arts and Technology)
2597,GY126,Arts (English and Media Studies)
2598,GY127,Arts (Film and Digital Media)
2599,GY128,Arts (Global Languages)
2600,GY129,Arts (International)
2601,GY130,Arts (Music)
2602,GY131,Arts (History and Globalisation Studies)
2603,GY132,"Government (Politics, Economics and Law)"
2604,GY133,Education (Computer Science and Mathematical  Studies)
2605,GY201,Commerce
2606,GY202,Commerce (International) with French
2607,GY203,Commerce (International) with German
2608,GY204,Commerce (International) with Spanish
2609,GY206,Business Information Systems (Work Placement & Optional Int`l Study)
2610,GY207,Commerce (Accounting) including optional Global Experience year
2611,GY208,Commerce (Gaeilge)
2612,GY209,Commerce (Global Experience)
2613,GY250,Law & Business
2614,GY251,Law
2615,GY252,Law & Human Rights
2616,GY261,"Business Studies (International Hotel Management, Shannon)"
2617,GY262,"Commerce (International Hotel Management, Shannon)"
2618,GY301,Science
2619,GY303,Biomedical Science
2620,GY304,Biotechnology
2621,GY308,Environmental Science
2622,GY309,Financial Mathematics and Economics
2623,GY310,Marine Science
2624,GY313,Environmental Health and Safety
2625,GY314,Earth and Ocean Sciences
2626,GY318,Biopharmaceutical Chemistry
2627,GY319,Mathematical Science
2628,GY320,"Physics (Degree options: Applied,Astrophysics,Biomedical,Theoretical)"
2629,GY350,Computer Science and Information Technology
2630,GY401,Engineering (Undenominated)
2631,GY402,Civil Engineering
2632,GY405,Mechanical Engineering
2633,GY406,Electronic and Computer Engineering
2634,GY408,Biomedical Engineering
2635,GY410,Project and Construction Management
2636,GY413,Energy Systems Engineering
2637,GY414,Electrical and Electronic Engineering
2638,GY501,"Medicine (five year/six year course, HPAT required)"
2639,GY502,Occupational Therapy
2640,GY503,Speech and Language Therapy
2641,GY504,Podiatric Medicine
2642,GY515,General Nursing (Galway and Portiuncula)
2643,GY516,Mental Health Nursing
2644,GY517,Midwifery
2645,LY108,Business - Accounting
2646,LY118,Business
2647,LY208,Law
2648,LY218,Business - with Spanish/Irish options
2649,LY228,Sports and Exercise (Common Entry)
2650,LY408,Design (Common Entry)
2651,LY508,Fire Safety Engineering
2652,LY518,Quantity Surveying
2653,LY528,Construction Management
2654,LY608,Mechanical Engineering
2655,LY618,Electronics and Embedded Systems
2656,LY708,Applied Computing
2657,LY818,Science (Common Entry)
2658,LY828,Agriculture (Common Entry)
2659,LY908,General Nursing
2660,LY918,Psychiatric Nursing
2661,LY928,Intellectual Disability Nursing
2662,LY968,"Early Childhood Care, Health and Education"
2663,LY978,Health & Social Care (Common Entry)
2664,MI001,Contemporary & Applied Theatre Studies
2665,MI002,Arts (offered in conjunction with the University of Limerick)
2666,MI005,Education - Primary Teaching
2667,MI006,Education - Primary Teaching (Gaeltacht Applicants)
2668,MI007,Early Childhood Care and Education
2669,MI008,Education and Psychology - Primary Teaching
2670,MI009,"Education, Business Studies and Accounting (Thurles Campus)"
2671,MI010,"Education, Business Studies and Religious Studies (Thurles Campus)"
2672,MI011,"Education, Irish and Religious Studies (Thurles Campus)"
2673,MI012,"Education, Irish and Business Studies (Thurles Campus)"
2674,MI013,"Education, Mathematics and Gaeilge (Thurles Campus)"
2675,CI101,Counselling and Psychotherapy (Limerick)
2676,LC110,"Art and Design (Common Entry, portfolio)"
2677,LC114,Fashion and Textiles for Product and Costume (portfolio)
2678,LC220,Digital Marketing
2679,LC223,Law and Taxation
2680,LC224,Accounting and Finance
2681,LC225,Marketing and Management
2682,LC226,Enterprise and Innovation
2683,LC233,Software Development
2684,LC234,Interactive Digital Media
2685,LC236,Internet Systems Development
2686,LC239,Computer Networks and Systems Management
2687,LC241,Construction Management
2688,LC242,Property Valuation and Management
2689,LC243,Quantity Surveying
2690,LC248,Built Environment (Common Entry)
2691,LC252,Civil Engineering Management
2692,LC263,Clinical Technology
2693,LC265,Forensic and Pharmaceutical Sciences
2694,LC266,Drug and Medicinal Product Analysis
2695,LC275,Electrical Engineering
2696,LC288,Mechanical Engineering
2697,LC289,Precision Engineering
2698,LC292,Social Care Work
2699,LC293,Business Studies with Travel and Tourism Management
2700,LC294,Business Studies with Event Management
2701,LC295,Business Studies with Sports Management
2702,LC297,Community Development
2703,LC320,Business
2704,LC330,Business with Computing
2705,LC340,Interior Design
2706,LC362,Biotechnology and Biopharmaceutical Sciences
2707,LC371,Creative Broadcast and Film Production
2708,LC372,Music Technology and Production
2709,LC374,Renewable and Electrical Energy Engineering
2710,LC375,Industrial Automation & Robotic Systems
2711,LC376,Electronic Engineering
2712,LC380,Automotive Engineering and Transport Management
2713,LC392,Beauty and Spa Management
2714,LC393,Early Childhood Education & Care
2715,LC401,Early Childhood Education & Care (Thurles)
2716,LC402,Social Care Work (Thurles)
2717,LC408,Environmental and Geographical Sciences (Thurles)
2718,LC411,Marketing and Management (Thurles)
2719,LC418,Computing - Games Design and Development (Thurles)
2720,LC422,Sports Strength and Conditioning (Thurles)
2721,LC434,Environmental Management in Agriculture (Thurles)
2722,LC502,"Game Art and Design (Clonmel, portfolio)"
2723,LC517,Creative Media and Design (Clonmel)
2724,LC518,"Digital Animation Production (Clonmel, portfolio)"
2725,LC612,Social Care Work (Ennis)
2726,LC613,Early Childhood Education & Care (Ennis)
2727,LM002,Arts (offered in conjunction with Mary Immaculate College)
2728,LM020,Law and Accounting
2729,LM026,Performing Arts (audition required)
2730,LM028,Criminal Justice
2731,LM029,Law Plus
2732,LM038,Psychology and Sociology
2733,LM039,Journalism and New Media
2734,LM040,European Studies
2735,LM044,Applied Languages
2736,LM050,Business Studies
2737,LM056,International Business
2738,LM058,Financial Mathematics
2739,LM063,Technology Management
2740,LM068,Food Science and Health
2741,LM076,Product Design and Technology (portfolio required)
2742,LM077,Aeronautical Engineering
2743,LM082,Construction Management and Engineering
2744,LM089,Sport and Exercise Sciences
2745,LM090,Physical Education with concurrent Teacher Education
2746,LM092,Science with Teacher Ed (Biology with Physics/Chemistry/Ag Science)
2747,LM093,Equine Science
2748,LM094,Materials and Architectural Technology with concurrent Teacher Education
2749,LM095,Materials and Engineering Technology with concurrent Teacher Education
2750,LM096,Science with Teacher Ed (Physical Sciences with Chemistry and Physics)
2751,LM099,Architecture (portfolio required)
2752,LM100,Physiotherapy
2753,LM101,Medicine  - Graduate Entry (GAMSAT required)
2754,LM102,Psychology
2755,LM103,Paramedic Studies (B and C1 Drivers Licence)
2756,LM115,Chemical and Biochemical Engineering
2757,LM116,Engineering (Biomedical/Civil/Design and Manufacture/Mechanical)
2758,LM118,Electronic and Computer Engineering
2759,LM121,Computer Science (Computer Systems/Games Dev/Mobile Comm Security)
2760,LM122,Creative Media and Interaction Design (Digital Design/Music Media Tech)
2761,LM123,Biological & Chemical Sciences (Biosci/Envir Sci/Ind Bio/IndPharma Chem)
2762,LM124,Mathematics (Math Science/Maths and Physics/Economics and Math Scienc
2763,LM125,Physics (Applied Physics/Mathematics and Physics)
2764,LM150,General Nursing
2765,LM152,Mental Health Nursing
2766,LM154,Intellectual Disability Nursing
2767,LM156,Midwifery
2768,MU001,Theology and Arts
2769,MU002,Theology
2770,MH001,Education - Primary Teaching (Froebel)
2771,MH002,Education - Primary Teaching - Gaeltacht Applicants (Froebel)
2772,MH101,Arts
2773,MH103,Music
2774,MH106,Psychology - 3 years
2775,MH107,Social Science
2776,MH109,Media Studies
2777,MH116,Community and Youth Work (Full-Time)
2778,MH201,Science
2779,MH202,Biotechnology
2780,MH204,Physics with Astrophysics
2781,MH206,Theoretical Physics and Mathematics
2782,MH207,Data Science
2783,MH208,Biological and Biomedical Sciences
2784,MH209,Psychology (through Science) - 4 years
2785,MH210,Pharmaceutical and Biomedical Chemistry
2786,MH212,Science/Computer Science/Mathematics (with Education) - options
2787,MH304,Engineering (Computer/Electronic/Communications)
2788,MH305,Product Design
2789,MH306,Robotics and Intelligent Devices
2790,MH401,Finance (options)
2791,MH402,Quantitative Finance
2792,MH403,Accounting and Finance
2793,MH404,Business (options)
2794,MH405,Equine Business
2795,MH407,Business and Accounting
2796,MH411,Entrepreneurship
2797,MH501,LLB Law - four year Single Major Law programme
2798,MH502,Law (options)
2799,MH601,Computer Science through Arts (options)
2800,MH602,Computer Science through Science (options)
2801,MH603,Computational Thinking
2802,MH801,Early Childhood - Teaching and Learning (part-time)
2803,MH802,"Community and Youth Work (part-time, in service"
2804,MH803,"Local Studies or Community Studies (part-time, evening)- Mature Students"
2805,AS001,"Education, Home Economics and Biology - with concurrent Teacher Ed"
2806,AS002,"Education, Home Economics and Religious Ed - with concurrent Teacher Ed"
2807,AS003,"Education, Home Economics and Irish - with concurrent Teacher Ed"
2808,AS051,"Nutrition, Food and Business Management"
2809,AS054,Home Economics
2810,AS110,General Nursing
2811,AS130,Intellectual Disability Nursing
2812,SG141,Business
2813,SG142,Business in International Marketing and Sales with French
2814,SG144,Business in International Marketing and Sales with Spanish
2815,SG146,Accounting
2816,SG147,Sport with Business
2817,SG148,Tourism with Event Management
2818,SG149,Business in Finance and Investment
2819,SG241,Performing Arts
2820,SG242,Early Childhood Care and Education
2821,SG243,Social Care Practice
2822,SG244,Fine Art
2823,SG245,Creative Design
2824,SG246,Computing
2825,SG247,English and Psychology
2826,SG248,Sociology and Politics
2827,SG249,Writing and Literature
2828,SG250,Application Design and User Experience
2829,SG251,Computing (Smart Technologies)
2830,SG252,Software Development
2831,SG253,Computer Networks and Cloud Infrastructure
2832,SG343,Quantity Surveying
2833,SG346,Construction Project Management and Applied Technology
2834,SG347,Architecture
2835,SG441,Environmental Science
2836,SG442,Occupational Safety and Health
2837,SG443,Human Nutrition
2838,SG444,Science (Undenominated)
2839,SG445,Pharmaceutical Science with Drug Development
2840,SG446,Applied Archaeology
2841,SG447,Health Science and Physical Activity
2842,SG448,Forensic Investigation and Analysis
2843,SG449,Medical Biotechnology
2844,TL801,Animation Visual Effects and Motion Design
2845,TL802,"TV, Radio and New Media"
2846,TL803,Music Technology
2847,TL810,Computing with Software Development
2848,TL811,Computing with Games Development
2849,TL812,Computing with Digital Media
2850,TL815,Computing (Degree Award options)
2851,TL823,Event Management (3 year programme)
2852,TL831,Business Studies (Major Specialism in: Acctng or Mktg or Mgmnt)
2853,TL842,Construction Management
2854,TL844,Agricultural Engineering
2855,TL845,Civil Engineering
2856,TL847,Manufacturing Engineering
2857,TL848,Agricultural Science
2858,TL851,Wildlife Biology (Degree Award options)
2859,TL855,Pharmaceutical Science (Degree Award options)
2860,TL858,Veterinary Bioscience
2861,TL871,Health and Leisure (Degree Award options)
2862,TL872,Health and Leisure with Massage
2863,TL873,Coaching and Sports Performance
2864,TL880,Early Childhood Care and Education
2865,TL881,Social Care
2866,TL889,Counselling with Addiction - Mature applicants only
2867,TL890,General Nursing and Mature Applicants
2868,TL891,Mental Health Nursing and Mature Applicants
2869,WD001,Applied Computing (options)
2870,WD002,Science (options)
2871,WD005,Health Sciences (options)
2872,WD006,Exercise Sciences (options)
2873,WD007,Engineering (options)
2874,WD025,Construction Management and Engineering
2875,WD027,Music
2876,WD048,Business (options)
2877,WD084,Accounting
2878,WD091,Hospitality Management
2879,WD116,General Nursing
2880,WD117,Psychiatric Nursing
2881,WD120,Intellectual Disability Nursing
2882,WD134,International Business
2883,WD137,Design (Visual Communications)
2884,WD140,Laws
2885,WD144,Architecture
2886,WD147,Pharmaceutical Science
2887,WD148,Tourism Marketing
2888,WD149,Early Childhood Studies
2889,WD150,Criminal Justice Studies
2890,WD152,Visual Art
2891,WD161,Computer Forensics and Security
2892,WD162,Quantity Surveying
2893,WD163,Psychology
2894,WD186,Sports Coaching and Performance
2895,WD187,Social Science
2896,WD191,Agricultural Science
2897,WD192,Social Care Practice
2898,WD193,Marketing and Digital Media
2899,WD194,Culinary Arts
2900,WD195,Architectural and Building Information Modelling Technology
2901,WD200,Arts (options)
2902,WD210,Software Systems Development
2903,WD211,Creative Computing
2904,WD212,Recreation and Sport Management
2905,WD230,Mechanical and Manufacturing Engineering
